starttime	seconds	ctime	dtime	ttime	wait
Sat Jan 20 08:14:46 2018	1516436086	80	113	193	111
Sat Jan 20 08:14:45 2018	1516436085	80	128	208	127
Sat Jan 20 08:14:46 2018	1516436086	73	139	212	106
Sat Jan 20 08:14:46 2018	1516436086	60	168	228	168
Sat Jan 20 08:16:31 2018	1516436191	140	89	229	82
Sat Jan 20 08:16:31 2018	1516436191	141	89	230	82
Sat Jan 20 08:14:45 2018	1516436085	53	181	234	180
Sat Jan 20 08:15:59 2018	1516436159	118	118	236	100
Sat Jan 20 08:15:59 2018	1516436159	118	118	236	100
Sat Jan 20 08:14:44 2018	1516436084	57	179	236	179
Sat Jan 20 08:14:46 2018	1516436086	90	147	237	136
Sat Jan 20 08:14:45 2018	1516436085	60	187	246	186
Sat Jan 20 08:14:45 2018	1516436085	51	198	249	197
Sat Jan 20 08:14:46 2018	1516436086	59	192	251	191
Sat Jan 20 08:14:45 2018	1516436085	51	212	262	211
Sat Jan 20 08:15:59 2018	1516436159	181	83	264	80
Sat Jan 20 08:14:46 2018	1516436086	105	160	265	158
Sat Jan 20 08:14:46 2018	1516436086	106	160	266	159
Sat Jan 20 08:16:22 2018	1516436182	166	108	273	92
Sat Jan 20 08:14:46 2018	1516436086	66	216	282	215
Sat Jan 20 08:14:57 2018	1516436097	215	70	285	58
Sat Jan 20 08:15:59 2018	1516436159	132	163	294	147
Sat Jan 20 08:15:59 2018	1516436159	137	158	295	142
Sat Jan 20 08:14:46 2018	1516436086	67	231	298	231
Sat Jan 20 08:15:59 2018	1516436159	181	119	300	83
Sat Jan 20 08:14:45 2018	1516436085	62	239	301	229
Sat Jan 20 08:14:46 2018	1516436086	72	230	302	219
Sat Jan 20 08:16:00 2018	1516436160	188	116	304	89
Sat Jan 20 08:16:00 2018	1516436160	189	116	304	89
Sat Jan 20 08:16:00 2018	1516436160	189	116	304	90
Sat Jan 20 08:16:00 2018	1516436160	189	116	304	89
Sat Jan 20 08:14:43 2018	1516436083	55	250	305	250
Sat Jan 20 08:16:00 2018	1516436160	190	115	305	90
Sat Jan 20 08:16:00 2018	1516436160	191	116	306	90
Sat Jan 20 08:16:00 2018	1516436160	190	117	307	103
Sat Jan 20 08:16:24 2018	1516436184	225	84	309	63
Sat Jan 20 08:16:10 2018	1516436170	193	117	310	107
Sat Jan 20 08:16:10 2018	1516436170	193	118	311	107
Sat Jan 20 08:16:10 2018	1516436170	194	117	311	107
Sat Jan 20 08:16:10 2018	1516436170	194	118	311	107
Sat Jan 20 08:16:10 2018	1516436170	194	118	312	107
Sat Jan 20 08:16:10 2018	1516436170	194	117	312	107
Sat Jan 20 08:16:10 2018	1516436170	195	117	312	108
Sat Jan 20 08:15:32 2018	1516436132	209	104	313	96
Sat Jan 20 08:15:32 2018	1516436132	209	104	314	95
Sat Jan 20 08:15:32 2018	1516436132	209	104	314	95
Sat Jan 20 08:15:32 2018	1516436132	209	105	314	94
Sat Jan 20 08:15:32 2018	1516436132	209	105	314	95
Sat Jan 20 08:14:46 2018	1516436086	67	248	315	225
Sat Jan 20 08:15:17 2018	1516436117	143	172	315	161
Sat Jan 20 08:15:38 2018	1516436138	245	76	321	70
Sat Jan 20 08:15:49 2018	1516436149	153	169	322	156
Sat Jan 20 08:15:49 2018	1516436149	153	169	322	157
Sat Jan 20 08:14:46 2018	1516436086	77	246	323	235
Sat Jan 20 08:16:29 2018	1516436189	169	154	323	141
Sat Jan 20 08:14:46 2018	1516436086	100	225	325	224
Sat Jan 20 08:16:29 2018	1516436189	169	157	325	140
Sat Jan 20 08:14:45 2018	1516436085	58	268	326	268
Sat Jan 20 08:15:38 2018	1516436138	251	76	328	70
Sat Jan 20 08:15:19 2018	1516436119	217	114	331	96
Sat Jan 20 08:15:49 2018	1516436149	238	98	335	97
Sat Jan 20 08:16:12 2018	1516436172	239	97	336	80
Sat Jan 20 08:16:12 2018	1516436172	239	98	336	80
Sat Jan 20 08:15:07 2018	1516436107	149	189	338	177
Sat Jan 20 08:15:07 2018	1516436107	149	188	338	177
Sat Jan 20 08:16:12 2018	1516436172	239	99	338	93
Sat Jan 20 08:16:12 2018	1516436172	239	99	338	95
Sat Jan 20 08:16:12 2018	1516436172	240	99	338	80
Sat Jan 20 08:16:10 2018	1516436170	232	106	339	98
Sat Jan 20 08:16:10 2018	1516436170	231	108	339	99
Sat Jan 20 08:16:03 2018	1516436163	178	161	339	134
Sat Jan 20 08:15:07 2018	1516436107	149	191	340	177
Sat Jan 20 08:15:07 2018	1516436107	150	191	341	185
Sat Jan 20 08:16:03 2018	1516436163	180	161	341	133
Sat Jan 20 08:16:03 2018	1516436163	180	161	341	133
Sat Jan 20 08:16:03 2018	1516436163	180	161	341	134
Sat Jan 20 08:16:02 2018	1516436162	240	102	342	93
Sat Jan 20 08:16:02 2018	1516436162	241	102	344	94
Sat Jan 20 08:16:02 2018	1516436162	241	102	344	98
Sat Jan 20 08:16:12 2018	1516436172	248	98	346	80
Sat Jan 20 08:16:12 2018	1516436172	249	98	347	80
Sat Jan 20 08:16:12 2018	1516436172	249	98	347	80
Sat Jan 20 08:16:12 2018	1516436172	248	99	347	93
Sat Jan 20 08:16:12 2018	1516436172	248	100	348	80
Sat Jan 20 08:16:12 2018	1516436172	248	100	348	96
Sat Jan 20 08:15:57 2018	1516436157	180	169	349	157
Sat Jan 20 08:15:57 2018	1516436157	180	169	349	157
Sat Jan 20 08:15:57 2018	1516436157	180	169	349	156
Sat Jan 20 08:15:57 2018	1516436157	180	169	349	156
Sat Jan 20 08:15:57 2018	1516436157	180	169	349	156
Sat Jan 20 08:15:57 2018	1516436157	180	169	349	156
Sat Jan 20 08:15:57 2018	1516436157	180	169	349	156
Sat Jan 20 08:15:57 2018	1516436157	180	169	349	156
Sat Jan 20 08:16:12 2018	1516436172	249	101	350	96
Sat Jan 20 08:16:03 2018	1516436163	222	129	351	119
Sat Jan 20 08:16:03 2018	1516436163	222	129	351	118
Sat Jan 20 08:16:06 2018	1516436166	202	150	352	148
Sat Jan 20 08:14:46 2018	1516436086	63	290	353	282
Sat Jan 20 08:15:07 2018	1516436107	186	169	355	159
Sat Jan 20 08:15:07 2018	1516436107	187	169	356	158
Sat Jan 20 08:16:21 2018	1516436181	214	142	356	130
Sat Jan 20 08:16:21 2018	1516436181	214	142	356	130
Sat Jan 20 08:16:21 2018	1516436181	215	141	356	132
Sat Jan 20 08:16:21 2018	1516436181	215	142	356	131
Sat Jan 20 08:16:21 2018	1516436181	215	142	356	132
Sat Jan 20 08:16:21 2018	1516436181	215	141	357	132
Sat Jan 20 08:16:21 2018	1516436181	215	142	357	131
Sat Jan 20 08:16:21 2018	1516436181	215	141	357	132
Sat Jan 20 08:15:52 2018	1516436152	228	131	359	117
Sat Jan 20 08:15:52 2018	1516436152	228	131	359	117
Sat Jan 20 08:15:52 2018	1516436152	228	131	359	117
Sat Jan 20 08:15:52 2018	1516436152	228	131	359	117
Sat Jan 20 08:16:34 2018	1516436194	182	177	359	111
Sat Jan 20 08:16:34 2018	1516436194	182	177	359	111
Sat Jan 20 08:16:34 2018	1516436194	182	177	360	111
Sat Jan 20 08:16:12 2018	1516436172	135	225	361	207
Sat Jan 20 08:16:24 2018	1516436184	226	135	361	72
Sat Jan 20 08:16:12 2018	1516436172	136	225	361	206
Sat Jan 20 08:16:00 2018	1516436160	154	208	362	183
Sat Jan 20 08:16:00 2018	1516436160	152	209	362	195
Sat Jan 20 08:16:24 2018	1516436184	226	136	362	73
Sat Jan 20 08:16:12 2018	1516436172	137	225	362	207
Sat Jan 20 08:16:12 2018	1516436172	137	225	362	207
Sat Jan 20 08:14:46 2018	1516436086	79	284	363	272
Sat Jan 20 08:16:21 2018	1516436181	221	142	363	130
Sat Jan 20 08:16:21 2018	1516436181	222	142	363	131
Sat Jan 20 08:14:46 2018	1516436086	82	282	364	282
Sat Jan 20 08:15:49 2018	1516436149	161	203	364	186
Sat Jan 20 08:16:21 2018	1516436181	223	142	365	132
Sat Jan 20 08:15:49 2018	1516436149	160	204	365	188
Sat Jan 20 08:15:49 2018	1516436149	161	204	365	187
Sat Jan 20 08:15:49 2018	1516436149	161	204	365	188
Sat Jan 20 08:15:49 2018	1516436149	197	168	365	152
Sat Jan 20 08:15:49 2018	1516436149	161	205	366	192
Sat Jan 20 08:16:12 2018	1516436172	282	85	366	78
Sat Jan 20 08:15:41 2018	1516436141	202	166	368	155
Sat Jan 20 08:15:41 2018	1516436141	202	166	368	154
Sat Jan 20 08:15:41 2018	1516436141	202	166	368	155
Sat Jan 20 08:15:41 2018	1516436141	202	166	369	155
Sat Jan 20 08:15:41 2018	1516436141	203	166	369	154
Sat Jan 20 08:15:41 2018	1516436141	203	166	369	154
Sat Jan 20 08:16:24 2018	1516436184	250	119	369	114
Sat Jan 20 08:16:10 2018	1516436170	274	97	371	62
Sat Jan 20 08:16:10 2018	1516436170	273	98	372	94
Sat Jan 20 08:15:49 2018	1516436149	169	204	373	187
Sat Jan 20 08:15:49 2018	1516436149	178	195	374	179
Sat Jan 20 08:16:10 2018	1516436170	276	98	374	91
Sat Jan 20 08:15:32 2018	1516436132	290	84	374	73
Sat Jan 20 08:16:10 2018	1516436170	276	99	375	94
Sat Jan 20 08:16:10 2018	1516436170	276	99	375	63
Sat Jan 20 08:14:46 2018	1516436086	79	296	375	296
Sat Jan 20 08:16:24 2018	1516436184	238	137	375	74
Sat Jan 20 08:16:24 2018	1516436184	252	124	375	121
Sat Jan 20 08:14:46 2018	1516436086	111	265	376	248
Sat Jan 20 08:15:32 2018	1516436132	290	86	376	83
Sat Jan 20 08:16:24 2018	1516436184	242	134	377	72
Sat Jan 20 08:16:02 2018	1516436162	240	136	377	99
Sat Jan 20 08:16:24 2018	1516436184	254	123	377	119
Sat Jan 20 08:15:49 2018	1516436149	214	163	377	94
Sat Jan 20 08:15:49 2018	1516436149	214	163	377	94
Sat Jan 20 08:15:49 2018	1516436149	247	131	378	112
Sat Jan 20 08:15:49 2018	1516436149	214	164	378	160
Sat Jan 20 08:15:51 2018	1516436151	226	153	379	150
Sat Jan 20 08:16:01 2018	1516436161	208	172	379	160
Sat Jan 20 08:15:15 2018	1516436115	153	226	379	197
Sat Jan 20 08:15:32 2018	1516436132	290	90	380	86
Sat Jan 20 08:16:06 2018	1516436166	127	253	380	234
Sat Jan 20 08:16:06 2018	1516436166	127	254	380	234
Sat Jan 20 08:16:10 2018	1516436170	278	102	381	93
Sat Jan 20 08:15:54 2018	1516436154	263	119	381	108
Sat Jan 20 08:15:54 2018	1516436154	263	118	382	108
Sat Jan 20 08:15:54 2018	1516436154	263	119	382	107
Sat Jan 20 08:15:54 2018	1516436154	263	119	382	107
Sat Jan 20 08:16:18 2018	1516436178	271	111	382	88
Sat Jan 20 08:15:54 2018	1516436154	263	119	382	108
Sat Jan 20 08:15:32 2018	1516436132	290	93	383	84
Sat Jan 20 08:16:18 2018	1516436178	271	112	383	96
Sat Jan 20 08:16:02 2018	1516436162	242	141	383	102
Sat Jan 20 08:15:32 2018	1516436132	290	93	383	91
Sat Jan 20 08:15:45 2018	1516436145	230	154	384	136
Sat Jan 20 08:15:15 2018	1516436115	158	226	384	197
Sat Jan 20 08:15:58 2018	1516436158	235	150	385	141
Sat Jan 20 08:16:00 2018	1516436160	277	109	386	104
Sat Jan 20 08:16:03 2018	1516436163	222	164	386	160
Sat Jan 20 08:16:00 2018	1516436160	277	109	386	105
Sat Jan 20 08:15:21 2018	1516436121	284	103	387	85
Sat Jan 20 08:16:12 2018	1516436172	249	139	387	138
Sat Jan 20 08:16:12 2018	1516436172	286	101	387	98
Sat Jan 20 08:16:12 2018	1516436172	285	102	387	95
Sat Jan 20 08:15:45 2018	1516436145	233	154	387	136
Sat Jan 20 08:15:03 2018	1516436103	234	154	388	142
Sat Jan 20 08:15:46 2018	1516436146	295	93	388	92
Sat Jan 20 08:15:37 2018	1516436137	170	219	390	202
Sat Jan 20 08:15:37 2018	1516436137	170	219	390	201
Sat Jan 20 08:15:58 2018	1516436158	240	150	390	141
Sat Jan 20 08:16:15 2018	1516436175	277	113	390	108
Sat Jan 20 08:16:10 2018	1516436170	279	111	390	92
Sat Jan 20 08:16:06 2018	1516436166	187	204	391	131
Sat Jan 20 08:15:29 2018	1516436129	235	156	391	141
Sat Jan 20 08:15:29 2018	1516436129	236	156	391	141
Sat Jan 20 08:15:45 2018	1516436145	237	154	391	136
Sat Jan 20 08:16:01 2018	1516436161	275	116	391	106
Sat Jan 20 08:14:46 2018	1516436086	76	316	392	315
Sat Jan 20 08:15:03 2018	1516436103	234	158	392	150
Sat Jan 20 08:15:03 2018	1516436103	235	158	392	150
Sat Jan 20 08:15:57 2018	1516436157	255	138	393	128
Sat Jan 20 08:15:57 2018	1516436157	229	165	394	154
Sat Jan 20 08:15:57 2018	1516436157	227	167	394	156
Sat Jan 20 08:15:57 2018	1516436157	223	171	394	164
Sat Jan 20 08:15:29 2018	1516436129	239	156	395	141
Sat Jan 20 08:15:29 2018	1516436129	239	156	395	141
Sat Jan 20 08:15:29 2018	1516436129	239	156	395	140
Sat Jan 20 08:14:46 2018	1516436086	64	330	395	329
Sat Jan 20 08:16:02 2018	1516436162	178	217	395	126
Sat Jan 20 08:16:02 2018	1516436162	179	217	395	126
Sat Jan 20 08:16:02 2018	1516436162	179	217	395	126
Sat Jan 20 08:16:02 2018	1516436162	179	216	395	125
Sat Jan 20 08:16:07 2018	1516436167	215	180	395	129
Sat Jan 20 08:14:46 2018	1516436086	79	316	395	305
Sat Jan 20 08:15:44 2018	1516436144	292	103	395	86
Sat Jan 20 08:16:02 2018	1516436162	179	217	396	126
Sat Jan 20 08:14:46 2018	1516436086	67	329	396	318
Sat Jan 20 08:15:32 2018	1516436132	307	90	397	85
Sat Jan 20 08:15:39 2018	1516436139	241	156	397	137
Sat Jan 20 08:15:13 2018	1516436113	318	79	397	61
Sat Jan 20 08:14:46 2018	1516436086	77	321	397	312
Sat Jan 20 08:16:21 2018	1516436181	327	70	397	64
Sat Jan 20 08:16:21 2018	1516436181	327	70	398	64
Sat Jan 20 08:15:45 2018	1516436145	153	246	399	219
Sat Jan 20 08:16:06 2018	1516436166	279	120	399	103
Sat Jan 20 08:15:45 2018	1516436145	155	246	400	219
Sat Jan 20 08:15:45 2018	1516436145	155	246	400	219
Sat Jan 20 08:15:09 2018	1516436109	207	193	401	128
Sat Jan 20 08:15:45 2018	1516436145	155	246	401	219
Sat Jan 20 08:16:12 2018	1516436172	249	152	401	139
Sat Jan 20 08:15:45 2018	1516436145	155	246	401	219
Sat Jan 20 08:15:09 2018	1516436109	208	193	401	128
Sat Jan 20 08:15:21 2018	1516436121	241	161	402	141
Sat Jan 20 08:15:21 2018	1516436121	241	161	402	141
Sat Jan 20 08:15:19 2018	1516436119	301	101	402	84
Sat Jan 20 08:15:13 2018	1516436113	323	79	403	75
Sat Jan 20 08:16:04 2018	1516436164	175	228	403	223
Sat Jan 20 08:16:24 2018	1516436184	312	91	403	67
Sat Jan 20 08:15:13 2018	1516436113	324	79	403	76
Sat Jan 20 08:15:20 2018	1516436120	289	114	403	96
Sat Jan 20 08:15:09 2018	1516436109	210	194	404	128
Sat Jan 20 08:15:09 2018	1516436109	211	193	404	128
Sat Jan 20 08:15:13 2018	1516436113	326	78	404	74
Sat Jan 20 08:15:45 2018	1516436145	259	145	404	137
Sat Jan 20 08:15:45 2018	1516436145	259	145	405	138
Sat Jan 20 08:16:28 2018	1516436188	280	125	405	117
Sat Jan 20 08:16:12 2018	1516436172	321	84	405	77
Sat Jan 20 08:16:12 2018	1516436172	320	85	405	78
Sat Jan 20 08:15:41 2018	1516436141	168	237	405	72
Sat Jan 20 08:15:41 2018	1516436141	169	236	405	71
Sat Jan 20 08:15:24 2018	1516436124	288	119	406	109
Sat Jan 20 08:16:14 2018	1516436174	294	113	407	79
Sat Jan 20 08:15:12 2018	1516436112	239	168	407	158
Sat Jan 20 08:15:13 2018	1516436113	124	283	407	205
Sat Jan 20 08:15:13 2018	1516436113	124	283	408	205
Sat Jan 20 08:16:14 2018	1516436174	293	115	408	109
Sat Jan 20 08:15:41 2018	1516436141	250	158	408	147
Sat Jan 20 08:16:02 2018	1516436162	241	167	408	137
Sat Jan 20 08:15:24 2018	1516436124	290	119	408	109
Sat Jan 20 08:16:14 2018	1516436174	294	114	408	108
Sat Jan 20 08:15:25 2018	1516436125	179	229	408	185
Sat Jan 20 08:16:06 2018	1516436166	335	74	408	72
Sat Jan 20 08:15:41 2018	1516436141	251	158	408	147
Sat Jan 20 08:15:24 2018	1516436124	290	119	408	109
Sat Jan 20 08:15:24 2018	1516436124	290	119	408	108
Sat Jan 20 08:15:41 2018	1516436141	168	240	409	233
Sat Jan 20 08:16:14 2018	1516436174	293	116	409	111
Sat Jan 20 08:15:24 2018	1516436124	290	119	409	109
Sat Jan 20 08:16:02 2018	1516436162	240	168	409	139
Sat Jan 20 08:15:41 2018	1516436141	169	240	409	232
Sat Jan 20 08:15:24 2018	1516436124	291	119	409	108
Sat Jan 20 08:15:24 2018	1516436124	291	118	409	110
Sat Jan 20 08:16:04 2018	1516436164	182	227	409	167
Sat Jan 20 08:15:24 2018	1516436124	290	119	409	107
Sat Jan 20 08:16:04 2018	1516436164	183	227	410	167
Sat Jan 20 08:15:41 2018	1516436141	170	240	410	232
Sat Jan 20 08:15:24 2018	1516436124	291	119	410	109
Sat Jan 20 08:15:24 2018	1516436124	291	119	410	109
Sat Jan 20 08:16:04 2018	1516436164	183	227	410	167
Sat Jan 20 08:16:24 2018	1516436184	314	96	410	83
Sat Jan 20 08:15:24 2018	1516436124	291	119	410	107
Sat Jan 20 08:16:24 2018	1516436184	313	97	410	85
Sat Jan 20 08:16:24 2018	1516436184	314	97	411	84
Sat Jan 20 08:16:24 2018	1516436184	174	237	411	151
Sat Jan 20 08:16:24 2018	1516436184	314	97	411	84
Sat Jan 20 08:16:24 2018	1516436184	174	237	412	152
Sat Jan 20 08:15:25 2018	1516436125	182	231	412	228
Sat Jan 20 08:16:27 2018	1516436187	285	128	413	120
Sat Jan 20 08:16:06 2018	1516436166	247	167	414	162
Sat Jan 20 08:15:45 2018	1516436145	260	154	414	136
Sat Jan 20 08:15:51 2018	1516436151	230	184	414	152
Sat Jan 20 08:15:51 2018	1516436151	261	153	414	153
Sat Jan 20 08:16:06 2018	1516436166	247	167	414	162
Sat Jan 20 08:16:06 2018	1516436166	247	168	414	164
Sat Jan 20 08:16:06 2018	1516436166	248	167	415	163
Sat Jan 20 08:16:06 2018	1516436166	248	167	415	163
Sat Jan 20 08:16:06 2018	1516436166	249	166	415	161
Sat Jan 20 08:16:12 2018	1516436172	248	167	416	161
Sat Jan 20 08:16:06 2018	1516436166	266	149	416	146
Sat Jan 20 08:16:28 2018	1516436188	290	125	416	117
Sat Jan 20 08:15:07 2018	1516436107	163	253	416	233
Sat Jan 20 08:16:06 2018	1516436166	267	149	416	145
Sat Jan 20 08:16:27 2018	1516436187	286	131	416	122
Sat Jan 20 08:16:06 2018	1516436166	267	149	416	145
Sat Jan 20 08:16:27 2018	1516436187	285	132	417	124
Sat Jan 20 08:15:58 2018	1516436158	268	149	417	141
Sat Jan 20 08:15:58 2018	1516436158	267	150	417	140
Sat Jan 20 08:15:58 2018	1516436158	219	198	417	193
Sat Jan 20 08:15:45 2018	1516436145	272	146	417	137
Sat Jan 20 08:15:45 2018	1516436145	272	146	417	137
Sat Jan 20 08:15:45 2018	1516436145	272	145	417	138
Sat Jan 20 08:15:45 2018	1516436145	272	145	418	137
Sat Jan 20 08:15:58 2018	1516436158	221	197	418	192
Sat Jan 20 08:15:58 2018	1516436158	221	198	418	192
Sat Jan 20 08:15:58 2018	1516436158	221	198	419	192
Sat Jan 20 08:15:58 2018	1516436158	221	198	419	192
Sat Jan 20 08:16:05 2018	1516436165	198	221	419	201
Sat Jan 20 08:16:05 2018	1516436165	198	221	419	201
Sat Jan 20 08:15:58 2018	1516436158	221	198	419	194
Sat Jan 20 08:15:58 2018	1516436158	265	154	419	149
Sat Jan 20 08:16:25 2018	1516436185	250	170	420	148
Sat Jan 20 08:16:24 2018	1516436184	260	160	420	153
Sat Jan 20 08:16:24 2018	1516436184	271	150	420	145
Sat Jan 20 08:16:24 2018	1516436184	325	96	420	62
Sat Jan 20 08:15:57 2018	1516436157	337	84	421	81
Sat Jan 20 08:14:51 2018	1516436091	266	155	421	138
Sat Jan 20 08:16:24 2018	1516436184	260	161	421	157
Sat Jan 20 08:16:24 2018	1516436184	281	140	421	136
Sat Jan 20 08:16:24 2018	1516436184	325	96	422	83
Sat Jan 20 08:16:24 2018	1516436184	327	95	422	61
Sat Jan 20 08:15:57 2018	1516436157	335	87	422	80
Sat Jan 20 08:16:24 2018	1516436184	325	97	422	84
Sat Jan 20 08:15:04 2018	1516436104	301	121	422	85
Sat Jan 20 08:15:57 2018	1516436157	337	85	422	79
Sat Jan 20 08:15:05 2018	1516436105	234	189	422	163
Sat Jan 20 08:15:05 2018	1516436105	233	189	422	163
Sat Jan 20 08:16:24 2018	1516436184	262	160	423	154
Sat Jan 20 08:16:24 2018	1516436184	263	160	423	153
Sat Jan 20 08:15:57 2018	1516436157	336	87	423	85
Sat Jan 20 08:15:45 2018	1516436145	277	146	423	137
Sat Jan 20 08:16:28 2018	1516436188	212	212	423	86
Sat Jan 20 08:14:51 2018	1516436091	269	155	424	139
Sat Jan 20 08:14:51 2018	1516436091	269	155	424	139
Sat Jan 20 08:14:51 2018	1516436091	269	155	424	139
Sat Jan 20 08:16:01 2018	1516436161	209	215	424	197
Sat Jan 20 08:14:51 2018	1516436091	269	155	424	138
Sat Jan 20 08:16:01 2018	1516436161	209	215	424	197
Sat Jan 20 08:16:01 2018	1516436161	209	215	424	196
Sat Jan 20 08:14:51 2018	1516436091	270	155	425	138
Sat Jan 20 08:16:24 2018	1516436184	264	161	425	157
Sat Jan 20 08:14:51 2018	1516436091	270	155	425	138
Sat Jan 20 08:15:27 2018	1516436127	180	245	425	227
Sat Jan 20 08:15:07 2018	1516436107	173	253	426	233
Sat Jan 20 08:15:57 2018	1516436157	342	85	427	83
Sat Jan 20 08:15:46 2018	1516436146	278	150	428	143
Sat Jan 20 08:15:13 2018	1516436113	318	111	429	110
Sat Jan 20 08:16:28 2018	1516436188	217	212	429	86
Sat Jan 20 08:15:46 2018	1516436146	278	151	429	145
Sat Jan 20 08:15:39 2018	1516436139	241	188	430	137
Sat Jan 20 08:15:41 2018	1516436141	194	237	431	72
Sat Jan 20 08:16:12 2018	1516436172	259	173	432	155
Sat Jan 20 08:15:30 2018	1516436130	227	206	433	186
Sat Jan 20 08:15:30 2018	1516436130	227	206	433	186
Sat Jan 20 08:14:45 2018	1516436085	65	368	433	366
Sat Jan 20 08:16:21 2018	1516436181	326	107	433	65
Sat Jan 20 08:16:21 2018	1516436181	218	215	434	144
Sat Jan 20 08:16:21 2018	1516436181	218	216	434	144
Sat Jan 20 08:15:41 2018	1516436141	195	239	434	225
Sat Jan 20 08:16:21 2018	1516436181	218	216	434	144
Sat Jan 20 08:15:54 2018	1516436154	264	170	434	114
Sat Jan 20 08:16:21 2018	1516436181	219	215	434	145
Sat Jan 20 08:16:21 2018	1516436181	219	215	434	145
Sat Jan 20 08:15:30 2018	1516436130	228	206	434	185
Sat Jan 20 08:16:21 2018	1516436181	219	215	434	145
Sat Jan 20 08:16:21 2018	1516436181	219	215	434	145
Sat Jan 20 08:15:30 2018	1516436130	229	206	434	185
Sat Jan 20 08:15:22 2018	1516436122	311	124	435	119
Sat Jan 20 08:15:30 2018	1516436130	229	206	435	185
Sat Jan 20 08:15:41 2018	1516436141	194	241	435	233
Sat Jan 20 08:15:22 2018	1516436122	176	259	435	136
Sat Jan 20 08:15:22 2018	1516436122	311	124	435	120
Sat Jan 20 08:16:24 2018	1516436184	314	121	435	95
Sat Jan 20 08:16:14 2018	1516436174	259	176	435	155
Sat Jan 20 08:15:22 2018	1516436122	311	124	435	119
Sat Jan 20 08:15:30 2018	1516436130	229	206	435	185
Sat Jan 20 08:15:41 2018	1516436141	198	238	435	229
Sat Jan 20 08:15:41 2018	1516436141	197	238	435	230
Sat Jan 20 08:15:30 2018	1516436130	230	206	435	185
Sat Jan 20 08:15:54 2018	1516436154	263	172	435	107
Sat Jan 20 08:16:14 2018	1516436174	259	176	435	156
Sat Jan 20 08:16:14 2018	1516436174	259	176	435	157
Sat Jan 20 08:16:14 2018	1516436174	260	176	436	157
Sat Jan 20 08:15:54 2018	1516436154	263	173	436	170
Sat Jan 20 08:16:14 2018	1516436174	259	176	436	156
Sat Jan 20 08:16:14 2018	1516436174	259	176	436	156
Sat Jan 20 08:16:14 2018	1516436174	260	176	436	157
Sat Jan 20 08:15:22 2018	1516436122	175	260	436	136
Sat Jan 20 08:15:22 2018	1516436122	312	124	436	118
Sat Jan 20 08:15:22 2018	1516436122	312	124	436	119
Sat Jan 20 08:16:14 2018	1516436174	260	176	436	157
Sat Jan 20 08:16:28 2018	1516436188	222	214	436	209
Sat Jan 20 08:15:22 2018	1516436122	311	125	436	119
Sat Jan 20 08:15:22 2018	1516436122	177	259	436	136
Sat Jan 20 08:15:22 2018	1516436122	312	125	436	118
Sat Jan 20 08:15:22 2018	1516436122	315	121	437	115
Sat Jan 20 08:15:19 2018	1516436119	309	128	437	84
Sat Jan 20 08:15:22 2018	1516436122	317	121	437	114
Sat Jan 20 08:16:24 2018	1516436184	314	123	437	118
Sat Jan 20 08:16:31 2018	1516436191	135	302	437	290
Sat Jan 20 08:15:22 2018	1516436122	315	123	437	116
Sat Jan 20 08:15:54 2018	1516436154	264	174	437	116
Sat Jan 20 08:16:06 2018	1516436166	302	136	438	115
Sat Jan 20 08:14:52 2018	1516436092	323	115	438	84
Sat Jan 20 08:15:22 2018	1516436122	311	128	438	123
Sat Jan 20 08:15:27 2018	1516436127	193	245	438	227
Sat Jan 20 08:15:07 2018	1516436107	278	161	439	146
Sat Jan 20 08:16:27 2018	1516436187	216	222	439	217
Sat Jan 20 08:16:21 2018	1516436181	223	216	439	143
Sat Jan 20 08:15:27 2018	1516436127	194	245	439	227
Sat Jan 20 08:15:27 2018	1516436127	194	245	439	226
Sat Jan 20 08:16:03 2018	1516436163	291	148	439	137
Sat Jan 20 08:16:21 2018	1516436181	323	116	439	114
Sat Jan 20 08:15:51 2018	1516436151	270	169	439	159
Sat Jan 20 08:16:21 2018	1516436181	224	216	439	144
Sat Jan 20 08:16:21 2018	1516436181	224	216	439	144
Sat Jan 20 08:15:51 2018	1516436151	271	168	439	159
Sat Jan 20 08:15:27 2018	1516436127	194	245	440	227
Sat Jan 20 08:16:16 2018	1516436176	239	201	440	158
Sat Jan 20 08:16:03 2018	1516436163	291	149	440	136
Sat Jan 20 08:16:03 2018	1516436163	292	148	440	137
Sat Jan 20 08:16:16 2018	1516436176	239	201	440	156
Sat Jan 20 08:16:16 2018	1516436176	239	201	440	157
Sat Jan 20 08:16:16 2018	1516436176	239	201	440	157
Sat Jan 20 08:16:16 2018	1516436176	239	201	440	158
Sat Jan 20 08:15:51 2018	1516436151	292	148	440	139
Sat Jan 20 08:16:16 2018	1516436176	239	201	440	157
Sat Jan 20 08:16:16 2018	1516436176	239	201	440	157
Sat Jan 20 08:16:16 2018	1516436176	239	201	440	156
Sat Jan 20 08:16:21 2018	1516436181	251	190	440	121
Sat Jan 20 08:16:03 2018	1516436163	293	148	440	137
Sat Jan 20 08:15:49 2018	1516436149	222	219	441	212
Sat Jan 20 08:15:49 2018	1516436149	222	219	441	170
Sat Jan 20 08:16:03 2018	1516436163	293	148	441	138
Sat Jan 20 08:15:49 2018	1516436149	221	219	441	212
Sat Jan 20 08:16:03 2018	1516436163	293	148	441	137
