starttime	seconds	ctime	dtime	ttime	wait
Sat Jan 20 08:29:52 2018	1516436992	558	638	1196	417
Sat Jan 20 08:30:02 2018	1516437002	711	485	1196	461
Sat Jan 20 08:30:31 2018	1516437031	505	692	1197	437
Sat Jan 20 08:30:20 2018	1516437020	425	772	1197	485
Sat Jan 20 08:30:02 2018	1516437002	436	761	1197	709
Sat Jan 20 08:28:51 2018	1516436931	844	352	1197	295
Sat Jan 20 08:29:52 2018	1516436992	751	446	1197	249
Sat Jan 20 08:29:24 2018	1516436964	818	379	1197	346
Sat Jan 20 08:30:20 2018	1516437020	625	573	1197	415
Sat Jan 20 08:30:20 2018	1516437020	425	772	1197	486
Sat Jan 20 08:29:52 2018	1516436992	395	802	1197	503
Sat Jan 20 08:29:37 2018	1516436977	364	833	1197	395
Sat Jan 20 08:30:09 2018	1516437009	500	697	1197	480
Sat Jan 20 08:29:44 2018	1516436984	847	351	1197	345
Sat Jan 20 08:29:56 2018	1516436996	333	864	1197	597
Sat Jan 20 08:29:30 2018	1516436970	791	406	1197	350
Sat Jan 20 08:28:51 2018	1516436931	695	503	1198	467
Sat Jan 20 08:30:20 2018	1516437020	423	774	1198	495
Sat Jan 20 08:29:37 2018	1516436977	422	775	1198	337
Sat Jan 20 08:30:05 2018	1516437005	807	390	1198	387
Sat Jan 20 08:28:51 2018	1516436931	842	356	1198	321
Sat Jan 20 08:29:54 2018	1516436994	929	269	1198	229
Sat Jan 20 08:30:09 2018	1516437009	743	455	1198	235
Sat Jan 20 08:29:40 2018	1516436980	948	250	1198	246
Sat Jan 20 08:29:30 2018	1516436970	792	406	1198	350
Sat Jan 20 08:29:42 2018	1516436982	352	846	1198	286
Sat Jan 20 08:29:30 2018	1516436970	797	401	1198	336
Sat Jan 20 08:30:20 2018	1516437020	625	573	1198	415
Sat Jan 20 08:28:51 2018	1516436931	697	502	1198	448
Sat Jan 20 08:30:29 2018	1516437029	601	598	1198	494
Sat Jan 20 08:30:16 2018	1516437016	729	469	1198	277
Sat Jan 20 08:29:46 2018	1516436986	828	370	1198	365
Sat Jan 20 08:30:07 2018	1516437007	360	839	1198	786
Sat Jan 20 08:29:14 2018	1516436954	657	542	1198	207
Sat Jan 20 08:29:30 2018	1516436970	791	407	1198	369
Sat Jan 20 08:30:20 2018	1516437020	626	573	1198	415
Sat Jan 20 08:29:37 2018	1516436977	600	598	1198	167
Sat Jan 20 08:30:20 2018	1516437020	634	564	1199	405
Sat Jan 20 08:29:40 2018	1516436980	952	246	1199	205
Sat Jan 20 08:30:07 2018	1516437007	337	862	1199	809
Sat Jan 20 08:30:20 2018	1516437020	626	573	1199	415
Sat Jan 20 08:29:30 2018	1516436970	791	408	1199	369
Sat Jan 20 08:30:09 2018	1516437009	742	456	1199	235
Sat Jan 20 08:29:30 2018	1516436970	792	407	1199	351
Sat Jan 20 08:28:51 2018	1516436931	695	504	1199	467
Sat Jan 20 08:30:20 2018	1516437020	425	774	1199	495
Sat Jan 20 08:29:30 2018	1516436970	794	404	1199	342
Sat Jan 20 08:29:17 2018	1516436957	666	533	1199	291
Sat Jan 20 08:29:52 2018	1516436992	395	804	1199	582
Sat Jan 20 08:29:37 2018	1516436977	366	833	1199	395
Sat Jan 20 08:30:29 2018	1516437029	600	599	1199	486
Sat Jan 20 08:30:09 2018	1516437009	503	696	1199	479
Sat Jan 20 08:30:09 2018	1516437009	744	456	1199	234
Sat Jan 20 08:28:51 2018	1516436931	696	504	1199	467
Sat Jan 20 08:29:38 2018	1516436978	683	516	1199	214
Sat Jan 20 08:30:02 2018	1516437002	627	572	1199	398
Sat Jan 20 08:29:34 2018	1516436974	1006	194	1199	188
Sat Jan 20 08:29:52 2018	1516436992	408	792	1199	492
Sat Jan 20 08:28:46 2018	1516436926	672	528	1200	438
Sat Jan 20 08:28:51 2018	1516436931	467	733	1200	386
Sat Jan 20 08:29:54 2018	1516436994	930	270	1200	230
Sat Jan 20 08:30:20 2018	1516437020	625	575	1200	416
Sat Jan 20 08:29:30 2018	1516436970	414	785	1200	518
Sat Jan 20 08:30:20 2018	1516437020	297	903	1200	349
Sat Jan 20 08:29:37 2018	1516436977	600	600	1200	169
Sat Jan 20 08:29:17 2018	1516436957	702	498	1200	291
Sat Jan 20 08:30:20 2018	1516437020	627	573	1200	415
Sat Jan 20 08:29:52 2018	1516436992	408	792	1200	571
Sat Jan 20 08:30:09 2018	1516437009	743	457	1200	236
Sat Jan 20 08:29:52 2018	1516436992	900	300	1200	246
Sat Jan 20 08:30:09 2018	1516437009	743	458	1200	236
Sat Jan 20 08:30:20 2018	1516437020	297	903	1200	349
Sat Jan 20 08:30:02 2018	1516437002	653	547	1200	360
Sat Jan 20 08:28:51 2018	1516436931	770	430	1200	395
Sat Jan 20 08:29:52 2018	1516436992	749	451	1200	424
Sat Jan 20 08:29:52 2018	1516436992	755	446	1201	248
Sat Jan 20 08:30:11 2018	1516437011	768	433	1201	315
Sat Jan 20 08:29:35 2018	1516436975	648	553	1201	543
Sat Jan 20 08:30:20 2018	1516437020	432	769	1201	317
Sat Jan 20 08:30:20 2018	1516437020	638	563	1201	405
Sat Jan 20 08:28:51 2018	1516436931	412	789	1201	407
Sat Jan 20 08:28:51 2018	1516436931	413	788	1201	406
Sat Jan 20 08:30:09 2018	1516437009	743	458	1201	235
Sat Jan 20 08:29:52 2018	1516436992	750	451	1201	424
Sat Jan 20 08:29:37 2018	1516436977	386	815	1201	376
Sat Jan 20 08:30:31 2018	1516437031	720	482	1201	430
Sat Jan 20 08:29:10 2018	1516436950	456	745	1201	434
Sat Jan 20 08:30:04 2018	1516437004	822	380	1202	328
Sat Jan 20 08:30:29 2018	1516437029	600	601	1202	515
Sat Jan 20 08:30:16 2018	1516437016	887	315	1202	277
Sat Jan 20 08:29:52 2018	1516436992	752	449	1202	423
Sat Jan 20 08:29:52 2018	1516436992	751	450	1202	424
Sat Jan 20 08:30:20 2018	1516437020	299	903	1202	349
Sat Jan 20 08:29:52 2018	1516436992	754	448	1202	385
Sat Jan 20 08:29:52 2018	1516436992	751	451	1202	423
Sat Jan 20 08:30:09 2018	1516437009	744	458	1202	235
Sat Jan 20 08:28:51 2018	1516436931	427	775	1202	285
Sat Jan 20 08:28:58 2018	1516436938	489	713	1202	515
Sat Jan 20 08:28:51 2018	1516436931	411	792	1202	611
Sat Jan 20 08:28:51 2018	1516436931	412	791	1203	506
Sat Jan 20 08:28:51 2018	1516436931	426	777	1203	286
Sat Jan 20 08:28:51 2018	1516436931	415	788	1203	371
Sat Jan 20 08:28:51 2018	1516436931	412	792	1203	638
Sat Jan 20 08:30:29 2018	1516437029	696	508	1203	440
Sat Jan 20 08:29:10 2018	1516436950	457	746	1203	434
Sat Jan 20 08:28:49 2018	1516436929	824	380	1203	339
Sat Jan 20 08:30:20 2018	1516437020	299	905	1203	443
Sat Jan 20 08:29:52 2018	1516436992	754	449	1204	422
Sat Jan 20 08:29:37 2018	1516436977	388	815	1204	376
Sat Jan 20 08:29:37 2018	1516436977	606	598	1204	167
Sat Jan 20 08:29:52 2018	1516436992	753	450	1204	424
Sat Jan 20 08:28:57 2018	1516436937	738	465	1204	351
Sat Jan 20 08:30:29 2018	1516437029	604	600	1204	505
Sat Jan 20 08:28:49 2018	1516436929	815	389	1204	326
Sat Jan 20 08:28:51 2018	1516436931	513	691	1204	536
Sat Jan 20 08:29:31 2018	1516436971	932	272	1204	158
Sat Jan 20 08:29:49 2018	1516436989	844	361	1204	319
Sat Jan 20 08:29:07 2018	1516436947	713	491	1205	456
Sat Jan 20 08:28:51 2018	1516436931	427	778	1205	396
Sat Jan 20 08:29:39 2018	1516436979	324	881	1205	270
Sat Jan 20 08:30:29 2018	1516437029	733	472	1205	453
Sat Jan 20 08:28:48 2018	1516436928	820	386	1205	279
Sat Jan 20 08:30:20 2018	1516437020	431	774	1205	617
Sat Jan 20 08:28:51 2018	1516436931	514	691	1205	536
Sat Jan 20 08:29:51 2018	1516436991	513	692	1206	509
Sat Jan 20 08:28:58 2018	1516436938	924	281	1206	256
Sat Jan 20 08:28:51 2018	1516436931	413	793	1206	639
Sat Jan 20 08:28:51 2018	1516436931	853	353	1206	296
Sat Jan 20 08:29:37 2018	1516436977	661	545	1206	484
Sat Jan 20 08:28:51 2018	1516436931	426	780	1206	434
Sat Jan 20 08:28:57 2018	1516436937	740	466	1206	464
Sat Jan 20 08:30:20 2018	1516437020	398	808	1206	521
Sat Jan 20 08:30:16 2018	1516437016	921	286	1206	279
Sat Jan 20 08:30:29 2018	1516437029	694	512	1206	481
Sat Jan 20 08:28:51 2018	1516436931	426	781	1207	627
Sat Jan 20 08:30:31 2018	1516437031	623	584	1207	321
Sat Jan 20 08:30:16 2018	1516437016	996	211	1207	203
Sat Jan 20 08:29:37 2018	1516436977	753	454	1207	397
Sat Jan 20 08:30:31 2018	1516437031	623	584	1207	321
Sat Jan 20 08:29:37 2018	1516436977	600	607	1207	265
Sat Jan 20 08:30:31 2018	1516437031	624	583	1207	320
Sat Jan 20 08:30:31 2018	1516437031	623	584	1207	321
Sat Jan 20 08:29:07 2018	1516436947	718	489	1207	404
Sat Jan 20 08:28:51 2018	1516436931	427	781	1207	554
Sat Jan 20 08:30:18 2018	1516437018	692	515	1207	407
Sat Jan 20 08:29:48 2018	1516436988	800	407	1207	216
Sat Jan 20 08:29:10 2018	1516436950	465	742	1207	287
Sat Jan 20 08:29:14 2018	1516436954	655	552	1208	197
Sat Jan 20 08:30:31 2018	1516437031	943	265	1208	248
Sat Jan 20 08:28:58 2018	1516436938	925	282	1208	259
Sat Jan 20 08:29:44 2018	1516436984	845	362	1208	355
Sat Jan 20 08:30:31 2018	1516437031	624	584	1208	321
Sat Jan 20 08:29:33 2018	1516436973	677	531	1208	266
Sat Jan 20 08:30:31 2018	1516437031	359	848	1208	532
Sat Jan 20 08:28:51 2018	1516436931	856	352	1208	297
Sat Jan 20 08:28:51 2018	1516436931	855	353	1208	296
Sat Jan 20 08:30:31 2018	1516437031	943	265	1208	249
Sat Jan 20 08:30:25 2018	1516437025	375	833	1208	292
Sat Jan 20 08:28:51 2018	1516436931	705	503	1208	450
Sat Jan 20 08:28:51 2018	1516436931	705	503	1208	449
Sat Jan 20 08:29:54 2018	1516436994	706	502	1208	239
Sat Jan 20 08:28:51 2018	1516436931	856	352	1208	297
Sat Jan 20 08:30:09 2018	1516437009	510	698	1208	481
Sat Jan 20 08:29:37 2018	1516436977	936	273	1208	213
Sat Jan 20 08:28:51 2018	1516436931	856	352	1208	296
Sat Jan 20 08:28:51 2018	1516436931	856	352	1208	296
Sat Jan 20 08:30:31 2018	1516437031	623	585	1208	550
Sat Jan 20 08:28:58 2018	1516436938	924	285	1209	279
Sat Jan 20 08:30:31 2018	1516437031	943	265	1209	249
Sat Jan 20 08:28:51 2018	1516436931	856	352	1209	297
Sat Jan 20 08:29:37 2018	1516436977	936	273	1209	213
Sat Jan 20 08:28:51 2018	1516436931	598	611	1209	231
Sat Jan 20 08:30:20 2018	1516437020	435	774	1209	617
Sat Jan 20 08:28:51 2018	1516436931	705	504	1209	450
Sat Jan 20 08:29:24 2018	1516436964	538	671	1209	269
Sat Jan 20 08:28:51 2018	1516436931	427	783	1209	628
Sat Jan 20 08:30:20 2018	1516437020	759	451	1209	414
Sat Jan 20 08:30:31 2018	1516437031	405	804	1209	488
Sat Jan 20 08:28:51 2018	1516436931	857	352	1209	296
Sat Jan 20 08:29:14 2018	1516436954	656	553	1209	203
Sat Jan 20 08:30:31 2018	1516437031	363	847	1209	531
Sat Jan 20 08:29:37 2018	1516436977	937	273	1209	213
Sat Jan 20 08:30:16 2018	1516437016	999	211	1209	203
Sat Jan 20 08:29:54 2018	1516436994	459	751	1209	481
Sat Jan 20 08:29:07 2018	1516436947	720	490	1209	422
Sat Jan 20 08:28:51 2018	1516436931	466	743	1209	707
Sat Jan 20 08:29:14 2018	1516436954	656	553	1210	167
Sat Jan 20 08:28:51 2018	1516436931	705	504	1210	467
Sat Jan 20 08:28:58 2018	1516436938	924	286	1210	259
Sat Jan 20 08:30:31 2018	1516437031	314	896	1210	580
Sat Jan 20 08:30:31 2018	1516437031	623	587	1210	560
Sat Jan 20 08:30:31 2018	1516437031	699	511	1210	248
Sat Jan 20 08:29:37 2018	1516436977	937	273	1210	213
Sat Jan 20 08:28:51 2018	1516436931	471	738	1210	683
Sat Jan 20 08:29:49 2018	1516436989	851	359	1210	317
Sat Jan 20 08:29:24 2018	1516436964	671	539	1210	497
Sat Jan 20 08:28:48 2018	1516436928	963	247	1210	244
Sat Jan 20 08:28:57 2018	1516436937	740	470	1210	444
Sat Jan 20 08:29:03 2018	1516436943	983	227	1210	165
Sat Jan 20 08:29:14 2018	1516436954	656	554	1210	219
Sat Jan 20 08:30:31 2018	1516437031	314	896	1210	580
Sat Jan 20 08:30:22 2018	1516437022	958	252	1210	227
Sat Jan 20 08:29:24 2018	1516436964	671	540	1210	498
Sat Jan 20 08:30:26 2018	1516437026	698	512	1210	432
Sat Jan 20 08:29:14 2018	1516436954	657	554	1210	207
Sat Jan 20 08:30:26 2018	1516437026	698	512	1210	424
Sat Jan 20 08:30:16 2018	1516437016	925	285	1210	259
Sat Jan 20 08:30:26 2018	1516437026	698	513	1211	432
Sat Jan 20 08:30:31 2018	1516437031	353	858	1211	541
Sat Jan 20 08:29:17 2018	1516436957	503	707	1211	220
Sat Jan 20 08:30:31 2018	1516437031	880	331	1211	314
Sat Jan 20 08:29:07 2018	1516436947	866	345	1211	312
Sat Jan 20 08:30:31 2018	1516437031	313	898	1211	700
Sat Jan 20 08:29:37 2018	1516436977	862	349	1211	299
Sat Jan 20 08:29:37 2018	1516436977	850	361	1211	311
Sat Jan 20 08:30:28 2018	1516437028	320	891	1211	225
Sat Jan 20 08:29:37 2018	1516436977	852	360	1211	309
Sat Jan 20 08:29:54 2018	1516436994	457	754	1211	494
Sat Jan 20 08:29:54 2018	1516436994	459	752	1211	491
Sat Jan 20 08:30:28 2018	1516437028	488	723	1211	367
Sat Jan 20 08:29:40 2018	1516436980	950	261	1211	259
Sat Jan 20 08:30:31 2018	1516437031	362	849	1212	651
Sat Jan 20 08:28:50 2018	1516436930	619	593	1212	449
Sat Jan 20 08:29:37 2018	1516436977	840	372	1212	321
Sat Jan 20 08:29:07 2018	1516436947	721	491	1212	430
Sat Jan 20 08:29:34 2018	1516436974	996	216	1212	194
Sat Jan 20 08:30:26 2018	1516437026	698	514	1212	474
Sat Jan 20 08:30:26 2018	1516437026	698	515	1212	474
Sat Jan 20 08:29:37 2018	1516436977	999	213	1212	164
Sat Jan 20 08:29:37 2018	1516436977	378	834	1212	396
Sat Jan 20 08:29:40 2018	1516436980	947	266	1212	262
Sat Jan 20 08:30:15 2018	1516437015	246	966	1212	525
Sat Jan 20 08:29:54 2018	1516436994	555	657	1212	396
Sat Jan 20 08:29:37 2018	1516436977	934	279	1212	258
Sat Jan 20 08:29:17 2018	1516436957	503	709	1212	220
Sat Jan 20 08:30:26 2018	1516437026	704	508	1213	469
Sat Jan 20 08:29:54 2018	1516436994	457	755	1213	494
Sat Jan 20 08:29:54 2018	1516436994	458	755	1213	494
Sat Jan 20 08:28:48 2018	1516436928	962	251	1213	221
Sat Jan 20 08:29:37 2018	1516436977	862	351	1213	300
Sat Jan 20 08:29:54 2018	1516436994	459	754	1213	495
Sat Jan 20 08:29:54 2018	1516436994	554	659	1213	460
Sat Jan 20 08:29:17 2018	1516436957	503	710	1213	221
Sat Jan 20 08:28:50 2018	1516436930	623	590	1213	386
Sat Jan 20 08:29:17 2018	1516436957	506	708	1213	220
Sat Jan 20 08:30:04 2018	1516437004	929	285	1214	281
Sat Jan 20 08:29:10 2018	1516436950	931	283	1214	240
Sat Jan 20 08:30:26 2018	1516437026	698	515	1214	485
Sat Jan 20 08:29:37 2018	1516436977	659	554	1214	494
Sat Jan 20 08:29:37 2018	1516436977	671	543	1214	363
Sat Jan 20 08:28:50 2018	1516436930	623	591	1214	421
Sat Jan 20 08:29:37 2018	1516436977	936	278	1214	251
Sat Jan 20 08:28:51 2018	1516436931	861	352	1214	295
Sat Jan 20 08:29:17 2018	1516436957	375	839	1214	352
Sat Jan 20 08:29:36 2018	1516436976	446	768	1214	652
Sat Jan 20 08:29:33 2018	1516436973	926	288	1214	189
Sat Jan 20 08:29:37 2018	1516436977	817	397	1214	339
Sat Jan 20 08:29:16 2018	1516436956	941	273	1214	236
Sat Jan 20 08:29:54 2018	1516436994	459	756	1214	495
Sat Jan 20 08:29:54 2018	1516436994	712	502	1214	240
Sat Jan 20 08:29:40 2018	1516436980	836	378	1215	352
Sat Jan 20 08:29:54 2018	1516436994	459	756	1215	495
Sat Jan 20 08:30:26 2018	1516437026	447	767	1215	741
Sat Jan 20 08:29:21 2018	1516436961	956	259	1215	158
Sat Jan 20 08:29:54 2018	1516436994	555	660	1215	460
Sat Jan 20 08:29:54 2018	1516436994	713	502	1215	239
Sat Jan 20 08:28:51 2018	1516436931	862	352	1215	296
Sat Jan 20 08:30:28 2018	1516437028	563	652	1215	322
Sat Jan 20 08:29:54 2018	1516436994	947	268	1215	228
Sat Jan 20 08:29:54 2018	1516436994	463	752	1215	474
Sat Jan 20 08:29:54 2018	1516436994	556	659	1215	458
Sat Jan 20 08:29:16 2018	1516436956	942	273	1215	235
Sat Jan 20 08:28:50 2018	1516436930	623	592	1215	448
Sat Jan 20 08:28:50 2018	1516436930	623	593	1215	449
Sat Jan 20 08:28:47 2018	1516436927	386	829	1215	475
Sat Jan 20 08:29:17 2018	1516436957	375	841	1215	352
Sat Jan 20 08:29:13 2018	1516436953	571	644	1215	596
Sat Jan 20 08:29:54 2018	1516436994	550	666	1215	406
Sat Jan 20 08:29:54 2018	1516436994	713	502	1216	239
Sat Jan 20 08:29:16 2018	1516436956	946	270	1216	235
Sat Jan 20 08:28:51 2018	1516436931	436	779	1216	432
Sat Jan 20 08:29:33 2018	1516436973	925	291	1216	186
Sat Jan 20 08:29:17 2018	1516436957	503	713	1216	302
Sat Jan 20 08:29:17 2018	1516436957	503	713	1216	302
Sat Jan 20 08:29:17 2018	1516436957	503	713	1216	302
Sat Jan 20 08:29:54 2018	1516436994	945	271	1216	230
Sat Jan 20 08:29:54 2018	1516436994	947	269	1216	228
Sat Jan 20 08:29:17 2018	1516436957	503	713	1216	302
Sat Jan 20 08:29:54 2018	1516436994	459	758	1216	559
Sat Jan 20 08:29:54 2018	1516436994	560	656	1216	457
Sat Jan 20 08:29:17 2018	1516436957	376	841	1216	353
Sat Jan 20 08:29:54 2018	1516436994	945	272	1217	231
Sat Jan 20 08:29:54 2018	1516436994	715	502	1217	239
Sat Jan 20 08:29:17 2018	1516436957	510	707	1217	219
Sat Jan 20 08:28:56 2018	1516436936	426	791	1217	266
Sat Jan 20 08:30:29 2018	1516437029	722	494	1217	463
Sat Jan 20 08:29:54 2018	1516436994	715	502	1217	239
Sat Jan 20 08:29:54 2018	1516436994	715	502	1217	239
Sat Jan 20 08:29:58 2018	1516436998	425	792	1217	357
Sat Jan 20 08:29:31 2018	1516436971	776	441	1217	347
Sat Jan 20 08:29:14 2018	1516436954	656	562	1217	529
Sat Jan 20 08:29:37 2018	1516436977	821	396	1217	338
Sat Jan 20 08:29:29 2018	1516436969	595	622	1217	302
Sat Jan 20 08:29:17 2018	1516436957	378	840	1218	353
Sat Jan 20 08:29:17 2018	1516436957	507	711	1218	300
Sat Jan 20 08:29:54 2018	1516436994	946	272	1218	230
Sat Jan 20 08:28:51 2018	1516436931	596	622	1218	549
Sat Jan 20 08:29:54 2018	1516436994	948	270	1218	229
Sat Jan 20 08:28:50 2018	1516436930	623	595	1218	451
Sat Jan 20 08:29:17 2018	1516436957	378	840	1218	353
Sat Jan 20 08:29:14 2018	1516436954	655	563	1218	529
Sat Jan 20 08:28:56 2018	1516436936	427	791	1218	249
Sat Jan 20 08:29:54 2018	1516436994	460	758	1218	559
Sat Jan 20 08:28:51 2018	1516436931	598	620	1218	233
Sat Jan 20 08:28:50 2018	1516436930	623	596	1218	460
Sat Jan 20 08:28:56 2018	1516436936	427	792	1218	267
Sat Jan 20 08:30:24 2018	1516437024	949	270	1218	200
Sat Jan 20 08:28:50 2018	1516436930	624	594	1219	451
Sat Jan 20 08:29:14 2018	1516436954	676	543	1219	509
Sat Jan 20 08:29:17 2018	1516436957	720	499	1219	274
Sat Jan 20 08:28:42 2018	1516436922	412	807	1219	472
Sat Jan 20 08:28:50 2018	1516436930	624	595	1219	451
Sat Jan 20 08:29:54 2018	1516436994	589	629	1219	492
Sat Jan 20 08:29:14 2018	1516436954	657	561	1219	407
Sat Jan 20 08:29:17 2018	1516436957	504	715	1219	303
Sat Jan 20 08:28:56 2018	1516436936	425	793	1219	343
Sat Jan 20 08:28:56 2018	1516436936	494	724	1219	547
Sat Jan 20 08:30:15 2018	1516437015	968	251	1219	247
Sat Jan 20 08:28:50 2018	1516436930	623	596	1219	460
Sat Jan 20 08:28:50 2018	1516436930	623	596	1219	459
Sat Jan 20 08:29:14 2018	1516436954	655	564	1219	530
Sat Jan 20 08:29:17 2018	1516436957	684	535	1219	310
Sat Jan 20 08:28:50 2018	1516436930	623	597	1219	551
Sat Jan 20 08:28:56 2018	1516436936	425	794	1219	343
Sat Jan 20 08:29:37 2018	1516436977	670	549	1219	498
Sat Jan 20 08:29:39 2018	1516436979	324	895	1219	270
Sat Jan 20 08:28:56 2018	1516436936	425	794	1219	370
Sat Jan 20 08:29:17 2018	1516436957	502	717	1219	474
Sat Jan 20 08:29:54 2018	1516436994	460	760	1219	559
Sat Jan 20 08:29:46 2018	1516436986	833	386	1219	346
Sat Jan 20 08:29:54 2018	1516436994	510	709	1219	449
Sat Jan 20 08:29:14 2018	1516436954	657	563	1220	529
Sat Jan 20 08:29:17 2018	1516436957	685	535	1220	329
Sat Jan 20 08:29:17 2018	1516436957	685	535	1220	329
Sat Jan 20 08:29:14 2018	1516436954	657	563	1220	529
Sat Jan 20 08:29:17 2018	1516436957	516	704	1220	409
Sat Jan 20 08:29:54 2018	1516436994	553	667	1220	406
Sat Jan 20 08:30:24 2018	1516437024	949	271	1220	251
Sat Jan 20 08:28:51 2018	1516436931	597	623	1220	524
Sat Jan 20 08:29:14 2018	1516436954	656	564	1220	529
Sat Jan 20 08:29:54 2018	1516436994	949	271	1220	231
Sat Jan 20 08:29:02 2018	1516436942	584	636	1220	224
Sat Jan 20 08:28:51 2018	1516436931	597	623	1220	575
Sat Jan 20 08:29:17 2018	1516436957	685	535	1220	329
Sat Jan 20 08:28:50 2018	1516436930	624	596	1220	495
Sat Jan 20 08:28:51 2018	1516436931	597	623	1220	558
Sat Jan 20 08:29:44 2018	1516436984	854	366	1221	354
Sat Jan 20 08:28:56 2018	1516436936	426	794	1221	352
Sat Jan 20 08:29:39 2018	1516436979	325	896	1221	313
Sat Jan 20 08:30:13 2018	1516437013	629	591	1221	254
Sat Jan 20 08:29:14 2018	1516436954	656	565	1221	530
Sat Jan 20 08:29:21 2018	1516436961	1007	214	1221	184
Sat Jan 20 08:30:24 2018	1516437024	949	272	1221	253
Sat Jan 20 08:28:50 2018	1516436930	623	598	1221	553
Sat Jan 20 08:30:07 2018	1516437007	368	853	1221	203
Sat Jan 20 08:28:51 2018	1516436931	429	792	1221	637
Sat Jan 20 08:29:17 2018	1516436957	510	711	1221	300
Sat Jan 20 08:29:17 2018	1516436957	502	719	1221	529
Sat Jan 20 08:28:51 2018	1516436931	618	603	1221	574
Sat Jan 20 08:28:50 2018	1516436930	624	597	1221	461
Sat Jan 20 08:29:17 2018	1516436957	684	537	1221	391
Sat Jan 20 08:29:17 2018	1516436957	802	420	1221	273
Sat Jan 20 08:28:51 2018	1516436931	596	625	1221	595
Sat Jan 20 08:28:51 2018	1516436931	595	626	1221	595
Sat Jan 20 08:28:50 2018	1516436930	624	598	1221	532
Sat Jan 20 08:29:14 2018	1516436954	661	561	1221	527
Sat Jan 20 08:28:51 2018	1516436931	597	624	1221	525
Sat Jan 20 08:29:56 2018	1516436996	816	406	1221	370
Sat Jan 20 08:28:56 2018	1516436936	426	795	1222	370
Sat Jan 20 08:28:56 2018	1516436936	496	726	1222	620
Sat Jan 20 08:29:46 2018	1516436986	827	394	1222	348
Sat Jan 20 08:30:24 2018	1516437024	951	271	1222	251
Sat Jan 20 08:30:02 2018	1516437002	847	375	1222	371
Sat Jan 20 08:28:51 2018	1516436931	596	626	1222	595
Sat Jan 20 08:28:51 2018	1516436931	596	626	1222	596
Sat Jan 20 08:28:46 2018	1516436926	625	597	1222	405
Sat Jan 20 08:29:17 2018	1516436957	515	707	1222	558
Sat Jan 20 08:30:24 2018	1516437024	948	275	1222	255
Sat Jan 20 08:30:24 2018	1516437024	584	639	1222	582
Sat Jan 20 08:29:14 2018	1516436954	657	565	1222	530
Sat Jan 20 08:29:39 2018	1516436979	326	896	1222	301
Sat Jan 20 08:28:51 2018	1516436931	598	624	1222	576
Sat Jan 20 08:29:30 2018	1516436970	734	488	1222	240
Sat Jan 20 08:29:14 2018	1516436954	438	784	1222	751
Sat Jan 20 08:28:51 2018	1516436931	435	787	1223	734
Sat Jan 20 08:30:00 2018	1516437000	762	461	1223	417
Sat Jan 20 08:29:17 2018	1516436957	376	846	1223	435
Sat Jan 20 08:30:24 2018	1516437024	586	637	1223	365
Sat Jan 20 08:29:17 2018	1516436957	375	847	1223	444
Sat Jan 20 08:30:24 2018	1516437024	948	275	1223	256
Sat Jan 20 08:28:59 2018	1516436939	736	487	1223	437
Sat Jan 20 08:29:35 2018	1516436975	1036	187	1223	163
Sat Jan 20 08:30:24 2018	1516437024	233	990	1223	640
Sat Jan 20 08:29:39 2018	1516436979	327	896	1223	313
Sat Jan 20 08:28:51 2018	1516436931	598	625	1223	585
Sat Jan 20 08:28:51 2018	1516436931	618	606	1223	574
Sat Jan 20 08:28:51 2018	1516436931	599	625	1223	403
Sat Jan 20 08:28:51 2018	1516436931	598	625	1223	577
Sat Jan 20 08:30:11 2018	1516437011	930	294	1223	271
Sat Jan 20 08:29:54 2018	1516436994	956	268	1224	227
Sat Jan 20 08:29:54 2018	1516436994	449	775	1224	515
Sat Jan 20 08:29:19 2018	1516436959	997	227	1224	193
Sat Jan 20 08:28:56 2018	1516436936	426	798	1224	658
Sat Jan 20 08:29:13 2018	1516436953	759	465	1224	444
Sat Jan 20 08:29:14 2018	1516436954	661	563	1224	528
Sat Jan 20 08:29:24 2018	1516436964	845	379	1224	338
Sat Jan 20 08:28:56 2018	1516436936	482	742	1224	472
Sat Jan 20 08:28:51 2018	1516436931	597	628	1224	596
Sat Jan 20 08:30:24 2018	1516437024	588	637	1224	365
Sat Jan 20 08:30:24 2018	1516437024	588	637	1224	365
Sat Jan 20 08:30:24 2018	1516437024	588	637	1224	365
Sat Jan 20 08:28:56 2018	1516436936	426	799	1224	658
Sat Jan 20 08:30:24 2018	1516437024	586	639	1224	573
Sat Jan 20 08:28:56 2018	1516436936	474	751	1224	404
Sat Jan 20 08:30:05 2018	1516437005	833	391	1224	388
Sat Jan 20 08:28:56 2018	1516436936	692	533	1225	444
Sat Jan 20 08:29:14 2018	1516436954	661	564	1225	528
Sat Jan 20 08:28:51 2018	1516436931	596	629	1225	598
Sat Jan 20 08:29:14 2018	1516436954	661	564	1225	528
Sat Jan 20 08:28:56 2018	1516436936	439	786	1225	541
Sat Jan 20 08:28:56 2018	1516436936	474	751	1225	481
Sat Jan 20 08:28:51 2018	1516436931	599	627	1225	597
Sat Jan 20 08:28:56 2018	1516436936	426	799	1225	676
Sat Jan 20 08:28:56 2018	1516436936	426	799	1225	659
Sat Jan 20 08:28:51 2018	1516436931	596	630	1226	598
Sat Jan 20 08:28:51 2018	1516436931	597	629	1226	598
