starttime	seconds	ctime	dtime	ttime	wait
Fri Mar 09 15:06:44 2018	1520608004	679	738	1417	714
Fri Mar 09 15:07:23 2018	1520608043	756	661	1417	640
Fri Mar 09 15:06:36 2018	1520607996	687	730	1417	708
Fri Mar 09 15:06:44 2018	1520608004	682	735	1417	715
Fri Mar 09 15:06:36 2018	1520607996	541	876	1417	854
Fri Mar 09 15:06:34 2018	1520607994	752	665	1417	641
Fri Mar 09 15:06:48 2018	1520608008	512	905	1417	752
Fri Mar 09 15:08:07 2018	1520608087	822	595	1417	483
Fri Mar 09 15:07:55 2018	1520608075	649	768	1417	745
Fri Mar 09 15:06:30 2018	1520607990	524	893	1417	590
Fri Mar 09 15:07:23 2018	1520608043	683	734	1417	713
Fri Mar 09 15:06:44 2018	1520608004	680	737	1417	714
Fri Mar 09 15:06:48 2018	1520608008	512	905	1417	634
Fri Mar 09 15:08:00 2018	1520608080	551	866	1417	845
Fri Mar 09 15:06:31 2018	1520607991	686	731	1417	706
Fri Mar 09 15:07:23 2018	1520608043	683	734	1417	713
Fri Mar 09 15:06:44 2018	1520608004	680	737	1417	714
Fri Mar 09 15:07:55 2018	1520608075	649	768	1417	745
Fri Mar 09 15:06:31 2018	1520607991	691	727	1417	702
Fri Mar 09 15:08:16 2018	1520608096	583	834	1417	728
Fri Mar 09 15:06:45 2018	1520608005	685	732	1417	711
Fri Mar 09 15:07:55 2018	1520608075	650	767	1417	744
Fri Mar 09 15:06:36 2018	1520607996	687	730	1417	708
Fri Mar 09 15:06:31 2018	1520607991	686	731	1417	706
Fri Mar 09 15:06:11 2018	1520607971	618	799	1417	780
Fri Mar 09 15:06:44 2018	1520608004	756	661	1417	639
Fri Mar 09 15:07:08 2018	1520608028	743	674	1417	651
Fri Mar 09 15:07:23 2018	1520608043	754	663	1417	641
Fri Mar 09 15:06:16 2018	1520607976	795	622	1417	599
Fri Mar 09 15:07:14 2018	1520608034	694	723	1417	705
Fri Mar 09 15:07:02 2018	1520608022	679	738	1417	714
Fri Mar 09 15:06:30 2018	1520607990	523	894	1417	691
Fri Mar 09 15:07:14 2018	1520608034	669	748	1417	729
Fri Mar 09 15:06:44 2018	1520608004	680	738	1417	714
Fri Mar 09 15:08:00 2018	1520608080	717	700	1417	680
Fri Mar 09 15:06:31 2018	1520607991	683	734	1417	709
Fri Mar 09 15:06:45 2018	1520608005	756	661	1417	639
Fri Mar 09 15:07:02 2018	1520608022	679	738	1417	714
Fri Mar 09 15:08:00 2018	1520608080	754	664	1417	643
Fri Mar 09 15:07:08 2018	1520608028	777	640	1417	617
Fri Mar 09 15:07:23 2018	1520608043	755	662	1417	641
Fri Mar 09 15:07:23 2018	1520608043	684	734	1417	713
Fri Mar 09 15:06:11 2018	1520607971	618	799	1417	780
Fri Mar 09 15:08:00 2018	1520608080	717	700	1417	680
Fri Mar 09 15:06:30 2018	1520607990	524	893	1417	590
Fri Mar 09 15:07:15 2018	1520608035	681	736	1417	715
