starttime	seconds	ctime	dtime	ttime	wait
Sat Jan 20 07:47:10 2018	1516434430	506	1283	1789	1215
Sat Jan 20 07:47:29 2018	1516434449	621	1169	1790	1133
Sat Jan 20 07:47:10 2018	1516434430	590	1200	1790	1076
Sat Jan 20 07:48:17 2018	1516434497	499	1291	1790	1236
Sat Jan 20 07:46:13 2018	1516434373	412	1379	1791	1368
Sat Jan 20 07:47:36 2018	1516434456	586	1205	1791	1176
Sat Jan 20 07:46:09 2018	1516434369	688	1103	1791	1045
Sat Jan 20 07:48:37 2018	1516434517	638	1154	1792	909
Sat Jan 20 07:48:37 2018	1516434517	633	1159	1792	914
Sat Jan 20 07:49:12 2018	1516434552	527	1265	1792	1255
Sat Jan 20 07:46:09 2018	1516434369	689	1102	1792	1038
Sat Jan 20 07:48:17 2018	1516434497	498	1294	1792	1237
Sat Jan 20 07:48:35 2018	1516434515	587	1205	1792	1107
Sat Jan 20 07:49:11 2018	1516434551	534	1259	1793	1247
Sat Jan 20 07:48:35 2018	1516434515	587	1206	1793	1108
Sat Jan 20 07:49:15 2018	1516434555	519	1274	1793	1172
Sat Jan 20 07:47:10 2018	1516434430	505	1288	1793	1222
Sat Jan 20 07:46:11 2018	1516434371	509	1284	1793	1165
Sat Jan 20 07:46:13 2018	1516434373	411	1382	1793	1368
Sat Jan 20 07:47:33 2018	1516434453	549	1244	1793	1132
Sat Jan 20 07:46:13 2018	1516434373	423	1370	1793	1356
Sat Jan 20 07:46:13 2018	1516434373	411	1382	1793	1368
Sat Jan 20 07:48:16 2018	1516434496	595	1198	1793	1050
Sat Jan 20 07:46:13 2018	1516434373	411	1383	1794	1369
Sat Jan 20 07:47:10 2018	1516434430	595	1200	1794	1083
Sat Jan 20 07:47:13 2018	1516434433	927	868	1795	772
Sat Jan 20 07:48:35 2018	1516434515	513	1282	1795	1185
Sat Jan 20 07:47:33 2018	1516434453	565	1231	1795	1124
Sat Jan 20 07:47:10 2018	1516434430	525	1270	1796	1187
Sat Jan 20 07:46:19 2018	1516434379	1116	680	1796	678
Sat Jan 20 07:46:19 2018	1516434379	1114	682	1796	680
Sat Jan 20 07:49:38 2018	1516434578	471	1326	1797	1205
Sat Jan 20 07:49:40 2018	1516434580	594	1203	1797	719
Sat Jan 20 07:49:38 2018	1516434578	478	1319	1797	1197
Sat Jan 20 07:48:35 2018	1516434515	566	1232	1798	1135
Sat Jan 20 07:46:11 2018	1516434371	517	1282	1799	1162
Sat Jan 20 07:49:49 2018	1516434589	525	1274	1799	1157
Sat Jan 20 07:46:09 2018	1516434369	688	1112	1799	1047
Sat Jan 20 07:46:09 2018	1516434369	689	1110	1799	1047
Sat Jan 20 07:47:10 2018	1516434430	525	1274	1799	1089
Sat Jan 20 07:46:11 2018	1516434371	504	1296	1800	1179
Sat Jan 20 07:47:10 2018	1516434430	501	1300	1801	1231
Sat Jan 20 07:47:19 2018	1516434439	541	1260	1801	1218
Sat Jan 20 07:48:36 2018	1516434516	676	1125	1801	778
Sat Jan 20 07:47:13 2018	1516434433	973	829	1801	809
Sat Jan 20 07:46:09 2018	1516434369	689	1113	1802	1047
Sat Jan 20 07:46:09 2018	1516434369	689	1113	1802	1048
Sat Jan 20 07:47:10 2018	1516434430	472	1330	1802	1282
Sat Jan 20 07:48:36 2018	1516434516	680	1122	1803	775
Sat Jan 20 07:48:36 2018	1516434516	677	1125	1803	753
Sat Jan 20 07:47:10 2018	1516434430	492	1311	1803	1258
Sat Jan 20 07:48:36 2018	1516434516	666	1137	1803	764
Sat Jan 20 07:46:09 2018	1516434369	689	1114	1803	1048
Sat Jan 20 07:47:33 2018	1516434453	431	1372	1803	1281
Sat Jan 20 07:49:42 2018	1516434582	645	1158	1803	687
Sat Jan 20 07:48:50 2018	1516434530	1051	753	1804	727
Sat Jan 20 07:47:09 2018	1516434429	392	1412	1804	1343
Sat Jan 20 07:47:10 2018	1516434430	487	1318	1805	1263
Sat Jan 20 07:47:10 2018	1516434430	472	1333	1806	1283
Sat Jan 20 07:47:09 2018	1516434429	389	1418	1807	1349
Sat Jan 20 07:48:37 2018	1516434517	649	1159	1808	906
Sat Jan 20 07:48:24 2018	1516434504	590	1218	1808	1143
Sat Jan 20 07:47:21 2018	1516434441	642	1166	1808	1127
Sat Jan 20 07:49:49 2018	1516434589	531	1277	1808	1157
